CentreName,AcademicYear,LearnerCode,BookingId,BookingType,LeadSource,DiscountType,DateofBirth,Gender,Nationality,HomeCountry,HomeState,HomeCity,CourseLevel,CourseName,CourseFirstIntakeDate,IsFirstIntake,CourseStartDate,CourseEndDate,CompletedCourse,NonCompletionReason,ArrivedDate,TerminationDate,AssessedModules,PassedModules,FailedModules,CreditWeightedAverage,ProgressionDegree,ProgressionUniversity,EligibleToProgress,PresentCount,LateCount,AuthorisedAbsenceCount,UnauthorisedAbsenceCount,ContactHours,AttendancePercentage
ISC_Sheffield,2019/20,2533366,26426659,Agent,Standard Agent Booking,,08/01/1997,Female,Chinese,China PRC,Guangdong,Pingshan New District; Shenzhen,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,23/03/2020,04/09/2020,Yes,,02/04/2020,,6.0,6.0,0.0,68.0,MA Applied Linguistics with TESOL,University of Sheffield International College,Yes,199.0,0.0,0.0,6.0,278.0,97.0
ISC_Sheffield,2019/20,2533369,26426965,Agent,Standard Agent Booking,,13/04/2001,Female,Chinese,China PRC,,Jianye District; Nanjing,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,77.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,241.0,0.0,0.0,15.0,339.0,94.0
ISC_Sheffield,2019/20,2533385,28799604,Direct,APD,,21/06/2001,Female,Chinese,China PRC,,Yangpu district ; Shanghai,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,10/09/2019,,7.0,7.0,0.0,66.0,BA (Hons) Journalism Studies,University of Sheffield International College,Yes,239.0,0.0,0.0,22.0,383.0,92.0
ISC_Sheffield,2019/20,2533435,26434963,Agent,Standard Agent Booking,,17/07/2001,Male,Chinese,China PRC,,Datong,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,5.0,5.0,0.0,75.0,BSc (Hons) Economics with Finance,University of Sheffield International College,Yes,264.0,0.0,0.0,8.0,372.0,97.0
ISC_Sheffield,2019/20,2533439,26435298,Agent,Standard Agent Booking,,05/11/2000,Male,Chinese,China PRC,,Yinchuan,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,68.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,224.0,0.0,0.0,29.0,338.0,89.0
ISC_Sheffield,2019/20,2533562,26476780,Agent,Standard Agent Booking,,23/01/2001,Male,Chinese,China PRC,,Beijing,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,13/01/2020,,6.0,6.0,0.0,70.0,BA (Hons) Business Management & Economics,University of Sheffield International College,Yes,234.0,0.0,0.0,10.0,317.0,96.0
ISC_Sheffield,2019/20,2533588,26454315,Agent,Standard Agent Booking,,24/11/2000,Female,Chinese,China PRC,Jiangsu Province,Changzhou City;China,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,07/10/2019,,7.0,7.0,0.0,75.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,236.0,0.0,0.0,3.0,358.0,99.0
ISC_Sheffield,2019/20,2533607,26474211,Agent,Standard Agent Booking,,15/03/2002,Male,Malaysian,Malaysia,,Kuala Lumpur,Foundation,Science and Engineering Foundation Year,01/01/2015,False,09/09/2019,05/06/2020,Yes,,16/09/2019,,6.0,6.0,0.0,72.0,BEng (Hons) Bioengineering with a Year in Industry,University of Sheffield International College,Yes,272.0,0.0,0.0,33.0,499.0,89.0
ISC_Sheffield,2019/20,2533691,26484715,Agent,Standard Agent Booking,,16/06/1997,Female,Chinese,China PRC,,Laoshan District; Qingdao,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,12/09/2019,,6.0,6.0,0.0,64.0,MA Global Journalism,University of Sheffield International College,Yes,230.0,0.0,0.0,19.0,404.0,92.0
ISC_Sheffield,2019/20,2533692,26484714,Agent,Standard Agent Booking,,16/01/1997,Male,Chinese,China PRC,,Yueqing,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,69.0,MSc Business Finance & Economics,University of Sheffield International College,Yes,216.0,0.0,1.0,35.0,373.0,86.0
ISC_Sheffield,2019/20,2533699,26485356,Agent,Standard Agent Booking,,16/01/1997,Male,Chinese,China PRC,Zhouxiang Town;ZHEIJIANG PROVINCE,Cixi City;Ningbo City,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,12/09/2019,,8.0,8.0,0.0,73.0,MSc Data Analytics,University of Sheffield International College,Yes,197.0,0.0,0.0,78.0,501.0,72.0
ISC_Sheffield,2019/20,2533738,26687411,Agent,Standard Agent Booking,,18/07/2001,Female,Chinese,China PRC,Xiaoshan District; Zhejiang Province,Hangzhou;,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,77.0,BA (Hons) Business Management,University of Sheffield International College,Yes,224.0,0.0,0.0,28.0,337.0,89.0
ISC_Sheffield,2019/20,2533841,26518635,Agent,Standard Agent Booking,,29/10/1997,Female,Chinese,China PRC,Tongxu County;Henan Province,Kaifeng;,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,11/09/2019,,6.0,6.0,0.0,63.0,MSc Creative & Cultural Industries Management,University of Sheffield International College,Yes,210.0,0.0,2.0,29.0,395.0,88.0
ISC_Sheffield,2019/20,2533861,26521505,Agent,Standard Agent Booking,,19/09/1995,Female,Chinese,China PRC,Heliobgjiang,Ranghulu District;Daqing City,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,23/03/2020,04/09/2020,Yes,,02/04/2020,,6.0,6.0,0.0,67.0,MSc Money; Banking & Finance,University of Sheffield International College,Yes,196.0,0.0,0.0,3.0,274.0,98.0
ISC_Sheffield,2019/20,2533974,26536112,Agent,Standard Agent Booking,,28/12/1993,Female,Chinese,China PRC,,Chongqiong,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,07/01/2020,,8.0,8.0,0.0,69.0,MSc Advanced Computer Science,University of Sheffield International College,Yes,272.0,0.0,0.0,22.0,449.0,93.0
ISC_Sheffield,2019/20,2534019,26541497,Agent,Standard Agent Booking,,14/11/2002,Female,Chinese,China PRC,Guangdong Province,Guancheng District ; Dongguan City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,No,Withdrawn (Personal),02/01/2020,28/07/2020,5.0,0.0,5.0,21.0,BA (Hons) Education; Culture & Childhood,University of Sheffield International College,No,188.0,0.0,0.0,45.0,307.0,81.0
ISC_Sheffield,2019/20,2534138,26665953,Agent,Standard Agent Booking,,15/11/2000,Female,Chinese,China PRC,,,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,10/09/2019,,7.0,7.0,0.0,61.0,BA (Hons) Education; Culture & Childhood,University of Sheffield International College,Yes,228.0,0.0,0.0,10.0,360.0,96.0
ISC_Sheffield,2019/20,2534192,26673506,Agent,Standard Agent Booking,,21/04/2001,Female,Chinese,China PRC,ShandongProvince,Qingdao,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,12/09/2019,,7.0,7.0,0.0,62.0,BA (Hons) Education; Culture & Childhood,University of Sheffield International College,Yes,197.0,0.0,1.0,42.0,362.0,83.0
ISC_Sheffield,2019/20,2534254,26678764,Agent,Standard Agent Booking,,08/11/1996,Male,Chinese,China PRC,Sichuan,Wuhou District ; Chengdu,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,23/03/2020,04/09/2020,Yes,,02/04/2020,,6.0,6.0,0.0,64.0,MSc Business Finance & Economics,University of Sheffield International College,Yes,203.0,0.0,0.0,4.0,274.0,98.0
ISC_Sheffield,2019/20,2534257,26681002,Agent,Standard Agent Booking,,07/09/1991,Male,Korean,South Korea,,,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,No,Withdrawn (Other),26/09/2019,11/03/2020,4.0,3.0,1.0,66.0,MSc (Eng) Polymers and Composites,University of Sheffield International College,No,136.0,0.0,1.0,37.0,338.0,79.0
ISC_Sheffield,2019/20,2534301,26681413,Agent,Standard Agent Booking,,21/11/1999,Male,Chinese,China PRC,,Zaozhuang; Shandong 277000,Foundation,Science and Engineering Foundation Year,01/01/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,75.0,BSc (Hons) Computer Science,University of Sheffield International College,Yes,283.0,0.0,0.0,15.0,436.0,95.0
ISC_Sheffield,2019/20,2534308,26681833,Agent,Standard Agent Booking,,18/06/1988,Male,Chinese,China PRC,,DAXING DISTRICT;BEIJING,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,12/09/2019,,6.0,6.0,0.0,60.0,MSc Creative & Cultural Industries Management,University of Sheffield International College,Yes,219.0,0.0,0.0,28.0,400.0,89.0
ISC_Sheffield,2019/20,2534312,27153143,Agent,Standard Agent Booking,,10/04/1993,Female,Thai,Thailand,,Nonthaburi,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,11/09/2019,,6.0,6.0,0.0,62.0,MSc Management (International Business),University of Sheffield International College,Yes,237.0,0.0,0.0,6.0,398.0,98.0
ISC_Sheffield,2019/20,2534364,26687129,Agent,Standard Agent Booking,,13/10/1997,Female,Chinese,China PRC,; Shanxi Province,Jinzhong City,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,63.0,MSc Human Resource Management,University of Sheffield International College,Yes,219.0,0.0,0.0,33.0,368.0,87.0
ISC_Sheffield,2019/20,2534423,26714073,Agent,Standard Agent Booking,,06/08/2001,Male,Chinese,China PRC,,Shibei District ; Qingdao,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,06/01/2020,,6.0,6.0,0.0,80.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,248.0,0.0,0.0,12.0,333.0,95.0
ISC_Sheffield,2019/20,2534434,26717005,Agent,Standard Agent Booking,,11/11/2000,Male,Chinese,China PRC,,Zhongshan City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,66.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,226.0,0.0,1.0,29.0,338.0,89.0
ISC_Sheffield,2019/20,2534467,26723035,Agent,Standard Agent Booking,,08/09/2000,Male,Pakistani,Pakistan,,Lahore,Foundation,Science and Engineering Foundation Year,01/01/2015,False,02/01/2020,04/09/2020,Yes,,14/01/2020,,6.0,6.0,0.0,68.0,Beng (Hons) Civil Engineering,University of Sheffield International College,Yes,237.0,0.0,0.0,45.0,416.0,84.0
ISC_Sheffield,2019/20,2534471,26723309,Agent,Standard Agent Booking,,20/06/2000,Female,Chinese,China PRC,,Huairen City,Foundation,Science and Engineering Foundation Year,01/01/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,76.0,BEng (Hons) Aerospace Engineering,University of Sheffield International College,Yes,287.0,0.0,0.0,11.0,436.0,96.0
ISC_Sheffield,2019/20,2534482,26724250,Agent,Standard Agent Booking,,07/11/1994,Male,Chinese,China PRC,,Shanghai,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,05/01/2020,,8.0,8.0,0.0,73.0,MSc (Eng) Wireless Communications (Systems),University of Sheffield International College,Yes,288.0,0.0,0.0,15.0,452.0,95.0
ISC_Sheffield,2019/20,2534547,26729426,Direct,Digital (Web),,03/06/2000,Female,Chinese,China PRC,Beijing,Chaoyang District ;Beijing,Foundation,Science and Engineering Foundation Year,01/01/2015,False,02/01/2020,04/09/2020,Yes,,05/01/2020,,7.0,7.0,0.0,64.0,BSc (Hons) Psychology,University of Sheffield International College,Yes,221.0,0.0,0.0,63.0,418.0,78.0
ISC_Sheffield,2019/20,2534608,28339523,Agent,Standard Agent Booking,,15/12/2000,Female,Chinese,China PRC,,Jianghan District;Wuhan,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,24/09/2019,,7.0,7.0,0.0,71.0,Mplan Urban Studies & Planning,University of Sheffield International College,Yes,224.0,0.0,0.0,13.0,354.0,95.0
ISC_Sheffield,2019/20,2534653,26760119,Direct,Digital (Web),,19/07/2001,Female,Malawian,Malawi,,Lilongwe,Foundation,Science and Engineering Foundation Year,01/01/2015,False,02/01/2020,04/09/2020,Yes,,13/01/2020,,6.0,6.0,0.0,85.0,BEng (Hons) Civil Engineering,University of Sheffield International College,Yes,275.0,0.0,0.0,6.0,403.0,98.0
ISC_Sheffield,2019/20,2534715,26761675,Agent,Standard Agent Booking,,07/09/1997,Female,Chinese,China PRC,Sichuan Province,Chengdu City,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,65.0,MSc Creative & Cultural Industries Management,University of Sheffield International College,Yes,252.0,0.0,0.0,1.0,368.0,100.0
ISC_Sheffield,2019/20,2534725,26761745,Agent,Standard Agent Booking,,06/04/2001,Female,Chinese,China PRC,Linqu County,Dongcheng District;Weifang,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,09/01/2020,,6.0,6.0,0.0,74.0,BA (Hons) Business Management,University of Sheffield International College,Yes,225.0,0.0,0.0,20.0,325.0,92.0
ISC_Sheffield,2019/20,2534755,26761933,Agent,Standard Agent Booking,,05/07/2001,Female,Chinese,China PRC,,Jinan,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,70.0,BA (Hons) Architecture & Landscape,University of Sheffield International College,Yes,239.0,0.0,0.0,14.0,336.0,94.0
ISC_Sheffield,2019/20,2534774,27338765,Agent,Standard Agent Booking,,16/10/2001,Female,Chinese,China PRC,Jiangsu Province,Yancheng,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,79.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,248.0,0.0,0.0,7.0,338.0,97.0
ISC_Sheffield,2019/20,2534867,26784401,Agent,Standard Agent Booking,,07/12/1996,Male,Chinese,China PRC,,Dalian,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,16/09/2019,,8.0,8.0,0.0,77.0,MSc Data Analytics,University of Sheffield International College,Yes,220.0,0.0,0.0,64.0,502.0,77.0
ISC_Sheffield,2019/20,2534902,26791075,Agent,Standard Agent Booking,,22/09/2000,Female,Chinese,China PRC,,mianyang,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,5.0,1.0,81.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,174.0,0.0,0.0,79.0,333.0,69.0
ISC_Sheffield,2019/20,2534968,26797701,Agent,Standard Agent Booking,,30/08/2001,Female,Chinese,China PRC,,Shanxi,Foundation,Science and Engineering Foundation Year,01/01/2015,False,09/09/2019,05/06/2020,Yes,,19/09/2019,,7.0,7.0,0.0,63.0,BSc (Hons) Biomedical Science,University of Sheffield International College,Yes,266.0,0.0,0.0,22.0,479.0,92.0
ISC_Sheffield,2019/20,2535002,26802115,Agent,Standard Agent Booking,,26/04/2001,Female,Chinese,China PRC,Shanxi Province,Datong,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,64.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,240.0,0.0,0.0,12.0,342.0,95.0
ISC_Sheffield,2019/20,2535107,31202890,Agent,Standard Agent Booking,,26/11/1999,Female,Chinese,China PRC,Anhui Province,Hefei City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,61.0,BA (Hons) Landscape Architecture,University of Sheffield International College,Yes,246.0,0.0,1.0,16.0,363.0,94.0
ISC_Sheffield,2019/20,2535201,26844630,Agent,Standard Agent Booking,,08/02/2001,Female,Chinese,United Kingdom,,,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,72.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,245.0,0.0,0.0,7.0,337.0,97.0
ISC_Sheffield,2019/20,2535276,26877296,Agent,Standard Agent Booking,,28/04/1997,Female,Chinese,China PRC,,Wenjiang District; Chengdu City,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,66.0,MSc Data Science,University of Sheffield International College,Yes,218.0,0.0,4.0,34.0,364.0,87.0
ISC_Sheffield,2019/20,2535456,26977943,Agent,Standard Agent Booking,,30/03/1996,Female,Chinese,China PRC,,Changyi,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,8.0,8.0,0.0,67.0,MSc Chemistry,University of Sheffield International College,Yes,283.0,0.0,1.0,18.0,462.0,94.0
ISC_Sheffield,2019/20,2535472,26978816,Agent,Standard Agent Booking,,08/09/2001,Male,Chinese,China PRC,,Huaibei City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,65.0,BA (Hons) Landscape Architecture,University of Sheffield International College,Yes,241.0,0.0,0.0,23.0,359.0,91.0
ISC_Sheffield,2019/20,2535491,26980692,Agent,Standard Agent Booking,,15/01/1996,Female,Chinese,China PRC,,Laoshan District;Qingdao; Shandong,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,No,Withdrawn (Other),13/09/2019,16/01/2020,3.0,2.0,1.0,48.0,MA Education,University of Sheffield International College,No,50.0,0.0,0.0,25.0,141.0,67.0
ISC_Sheffield,2019/20,2535546,26988065,Agent,Standard Agent Booking,,20/05/1997,Male,Chinese,United Kingdom,,Northampton,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,12/09/2019,,6.0,6.0,0.0,63.0,MSc International Management & Marketing,University of Sheffield International College,Yes,226.0,0.0,0.0,24.0,400.0,90.0
ISC_Sheffield,2019/20,2535596,27012692,Direct,Digital (Web),,02/10/2001,Female,Chinese,China PRC,,Haidian district; Beijing,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,27/09/2019,,7.0,7.0,0.0,62.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,192.0,0.0,0.0,38.0,344.0,83.0
ISC_Sheffield,2019/20,2535621,27016325,Agent,Standard Agent Booking,,26/08/1997,Male,Chinese,China PRC,Heilongjiang Province,Harbin City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,5.0,5.0,0.0,71.0,BSc (Hons) Economics with Finance,University of Sheffield International College,Yes,262.0,0.0,0.0,11.0,372.0,96.0
ISC_Sheffield,2019/20,2535644,27017693,Agent,Standard Agent Booking,,07/01/1997,Female,Chinese,China PRC,,Dalian,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,23/09/2019,,6.0,6.0,0.0,70.0,MA Digital Media & Society,University of Sheffield International College,Yes,237.0,0.0,1.0,7.0,404.0,97.0
ISC_Sheffield,2019/20,2535658,27019553,Agent,Standard Agent Booking,,15/08/2001,Male,Chinese,China PRC,Jianggan District,Hangzhou; Zhejiang,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,18/09/2019,,7.0,7.0,0.0,63.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,234.0,0.0,0.0,7.0,362.0,97.0
ISC_Sheffield,2019/20,2535663,27019564,Agent,Standard Agent Booking,,19/10/1996,Male,Chinese,China PRC,,Chaoyang District; Beijing; China,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,63.0,MSc Marketing Management Practice,University of Sheffield International College,Yes,242.0,0.0,0.0,11.0,368.0,96.0
ISC_Sheffield,2019/20,2535715,27024322,Agent,Sponsor,,31/05/2001,Male,Qatari,Qatar,,Doha,Foundation,Science and Engineering Foundation Year,01/01/2015,False,09/09/2019,05/06/2020,Yes,,17/09/2019,,6.0,5.0,1.0,61.0,MComp Artificial Intelligence & Computer Science,University of Sheffield International College,No,192.0,0.0,27.0,87.0,510.0,72.0
ISC_Sheffield,2019/20,2535726,27024855,Agent,Standard Agent Booking,,22/02/2002,Female,Chinese,China PRC,,Shanghai,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,76.0,BA (Hons) Accounting & Financial Management,University of Sheffield International College,Yes,222.0,0.0,1.0,30.0,339.0,88.0
ISC_Sheffield,2019/20,2535828,27058268,Agent,Standard Agent Booking,,30/11/2000,Female,Chinese,China PRC,,qingjiangpu District;Huai An,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,64.0,BA (Hons) Journalism Studies,University of Sheffield International College,Yes,234.0,0.0,0.0,39.0,366.0,86.0
ISC_Sheffield,2019/20,2535918,28341864,Agent,Standard Agent Booking,,03/02/2002,Female,Chinese,China PRC,Hebei Province,Congtai District; Handan,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,23/09/2019,,7.0,7.0,0.0,75.0,BA (Hons) Education; Culture & Childhood,University of Sheffield International College,Yes,233.0,0.0,1.0,1.0,361.0,100.0
ISC_Sheffield,2019/20,2535923,27065433,Agent,Standard Agent Booking,,02/02/1997,Female,Chinese,China PRC,,Qingshan District; Wuhan City,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,71.0,MA Education,University of Sheffield International College,Yes,249.0,0.0,0.0,18.0,394.0,93.0
ISC_Sheffield,2019/20,2535977,27119706,Direct,Digital (Web),,07/05/2000,Male,Portuguese,Mozambique,,Maputo,Foundation,Science and Engineering Foundation Year,01/01/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,90.0,BEng (Hons) Computer Systems Engineering,University of Sheffield International College,Yes,281.0,0.0,0.0,17.0,436.0,94.0
ISC_Sheffield,2019/20,2536056,27101933,Agent,Standard Agent Booking,,14/10/2001,Female,Chinese,China PRC,Zhejiang Province,Lanxi ; Jinhua,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,67.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,244.0,0.0,0.0,8.0,336.0,97.0
ISC_Sheffield,2019/20,2536073,27103703,Agent,Standard Agent Booking,,08/02/2001,Female,Chinese,China PRC,,Shenzhen,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,5.0,5.0,0.0,79.0,BSc (Hons) Economics with Finance,University of Sheffield International College,Yes,259.0,0.0,0.0,12.0,380.0,96.0
ISC_Sheffield,2019/20,2536086,27104645,Agent,Standard Agent Booking,,04/08/1996,Male,Chinese,China PRC,Heilongjiang Province,Hegang City;,Pre-Masters,Science and Engineering Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,13/09/2019,,8.0,8.0,0.0,80.0,MSc Robotics,University of Sheffield International College,Yes,218.0,0.0,2.0,60.0,501.0,79.0
ISC_Sheffield,2019/20,2536208,27136930,Agent,Standard Agent Booking,,19/09/1995,Female,Chinese,China PRC,,Zhaoyang District;Zhaotong,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,63.0,MSc Management (International Business),University of Sheffield International College,Yes,247.0,0.0,0.0,6.0,366.0,98.0
ISC_Sheffield,2019/20,2536239,27141929,Agent,Standard Agent Booking,,24/11/2000,Female,Chinese,China PRC,,Xi'an,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,03/01/2020,,6.0,6.0,0.0,71.0,BA (Hons) Business Management,University of Sheffield International College,Yes,249.0,0.0,0.0,2.0,337.0,99.0
ISC_Sheffield,2019/20,2536242,27141905,Direct,Digital (Web),,18/07/2001,Male,Chinese,China PRC,Beijing,Changping District;,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,09/09/2019,05/06/2020,Yes,,10/09/2019,,7.0,7.0,0.0,68.0,BA (Hons) Business Management & Economics,University of Sheffield International College,Yes,181.0,0.0,0.0,63.0,358.0,74.0
ISC_Sheffield,2019/20,2536261,27146551,Agent,Standard Agent Booking,,17/12/1999,Female,Chinese,China PRC,Henan Province,Anyang City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,62.0,BA (Hons) Digital Media & Society,University of Sheffield International College,Yes,218.0,0.0,0.0,31.0,334.0,88.0
ISC_Sheffield,2019/20,2536303,27152225,Agent,Standard Agent Booking,,10/11/1993,Male,Chinese,China PRC,,Haidian District; Beijing,Pre-Masters,Business; Social Sciences and Humanities Pre-Masters,01/01/2015,False,09/09/2019,05/06/2020,Yes,,11/09/2019,,6.0,6.0,0.0,70.0,MSc Management (International Business),University of Sheffield International College,Yes,221.0,0.0,0.0,21.0,398.0,91.0
ISC_Sheffield,2019/20,2536354,27432526,Agent,Standard Agent Booking,,22/02/2001,Male,Chinese,China PRC,,Qingjiangpu District;Huai'an City,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,5.0,5.0,0.0,86.0,BSc (Hons) Economics with Finance,University of Sheffield International College,Yes,261.0,0.0,0.0,14.0,380.0,95.0
ISC_Sheffield,2019/20,2536356,27156309,Agent,Standard Agent Booking,,13/04/2001,Female,Chinese,China PRC,,Beijing,Foundation,Business; Social Sciences and Humanities Foundation Year,21/09/2015,False,02/01/2020,04/09/2020,Yes,,02/01/2020,,6.0,6.0,0.0,74.0,BA (Hons) Business Management,University of Sheffield International College,Yes,219.0,0.0,3.0,31.0,336.0,88.0
